Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.506658682,6.358011431,6.600579633,6.70252505,6.789397347,6.859801234,7.021239236,7.048249391,7.600489702,7.303080553,7.206791168,7.209060969,7.352322525,7.488080062,7.845083049,7.763235636,8.078868431,7.815570664,7.862877663,8.555645354
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,268.5408522,230.1828266,240.9267069,273.015138,331.1674187,386.5703893,462.4339859,531.3778022,525.9900178,625.1027933,711.073696,706.0902411,735.4078017,740.8697253,655.6811685,615.3225051,706.9434275,657.0681656,646.0957124,582.3769259
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.33828908,71.69413262,71.88138912,72.20980904,72.58930914,72.80194423,72.94517221,73.17112544,73.37942548,73.26790988,73.76476008,73.99559559,74.2498057,74.45969343,74.52116454,74.48797044,74.65534965,74.77648839,74.97182396,72.92795485
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.621137327,6.463714802,6.663644169,6.710539344,6.69942208,6.855800743,6.959788004,6.919940737,7.502260019,7.200416248,7.131418045,7.117786608,7.201026308,7.298841616,7.763343917,7.714294429,8.059203154,7.836426754,7.892866191,8.539094954
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,280.1497427,237.7319458,245.972741,280.608027,337.0240403,400.7679786,476.0296979,546.7274764,548.8953297,650.5134026,725.7091571,729.2005959,751.857109,753.6593376,662.0787686,620.9423307,713.1355906,661.906998,647.6657782,582.7832187
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.27359893,56.74822283,57.33085316,57.81062726,58.34672026,58.9450601,59.37435522,59.51389134,60.50565461,60.96630398,61.68605925,62.2606485,62.70394668,63.12340036,63.49578313,64.01958645,64.41446717,64.81849985,65.15557375,64.63474279
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.616270399,3.796537798,4.012958814,4.233324293,4.162290049,4.311424585,4.362592502,4.233514978,4.524887459,4.211193442,4.131154211,4.071067986,4.281058691,4.232872255,4.502459828,4.347341836,4.258065054,3.960302397,3.90136088,4.037361514
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,11.9631359,12.95361856,14.82728798,17.5176965,19.68386572,23.14715837,27.35962316,31.95572991,32.71645407,33.72469921,38.16938886,38.72156239,42.45751631,44.40504371,44.25732088,42.62082193,42.96313762,42.11120157,42.52096367,43.76539895
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.92539848,66.24430092,66.57282979,66.80581184,67.20417364,67.60202455,67.88270311,68.06945129,68.49781545,68.79819674,69.16727846,69.49049048,69.81829305,70.14799165,70.43916564,70.72471232,70.96648342,71.2506491,71.45467151,70.7632367
Low & middle income,LMY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.038972534,4.930418624,4.995302802,4.937424692,4.936165035,4.875938616,4.800411396,4.838503872,5.183598521,4.981438626,4.976857881,5.034350362,5.12967145,5.158929809,5.255715733,5.239678573,5.279389017,5.202481328,5.277952067,5.615351375
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,60.67392743,59.8283147,67.04175604,77.4698972,91.22090258,105.4007588,126.3880917,150.9623515,155.0048195,177.8551482,206.7161985,219.7489453,235.9088501,241.0169318,230.0574683,226.7986033,247.1401919,258.2023965,267.0516531,274.2842446
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.72947544,54.21380923,55.30958748,55.79377414,56.39241368,57.2477056,57.92882082,58.50345761,59.21910582,59.72513945,60.30491201,60.55789986,60.92835208,61.31160576,61.69951841,62.21424115,62.62371391,62.99520392,63.42399094,62.95453254
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.397429398,4.628643333,4.900223476,4.746579436,4.591987045,4.623779482,4.744996091,4.47307625,4.772957681,4.466646314,4.873448425,5.006491389,5.590266627,5.467407352,5.710450481,5.494763919,5.465655903,4.995854497,4.896647215,5.13258381
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,13.2339378,14.1779122,15.94618747,18.5854775,21.42587223,25.29690665,30.72903754,34.80224894,35.60705869,36.06551505,38.77273856,36.97206928,39.17994135,40.83861191,40.67075147,36.64078876,34.67171613,32.47183149,32.81346669,34.04645997
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.77622166,63.19473382,63.54105694,63.88932615,64.25316284,64.65240484,64.93127888,65.10486155,65.54693416,65.92285537,66.36867881,66.77189297,67.17213892,67.60360316,67.99316574,68.37477433,68.69523481,68.93248831,69.12996818,68.55190232
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.253676301,4.123735974,4.217964991,4.17162905,4.165890425,4.12789986,4.018829924,4.047072897,4.246981181,4.133276478,4.143688086,4.248571049,4.327225638,4.250027225,4.335718719,4.341241595,4.05095619,3.869123631,3.802144004,3.909905099
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,26.58784313,27.29649009,30.56162584,34.80300629,40.061892,45.40841087,53.54634543,61.29803497,62.86913678,71.56810117,80.39328559,84.55387357,87.89016816,87.73942327,86.36396109,87.21915257,86.39270963,88.69684683,91.51466044,95.19542043
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.63113154,69.97659245,69.86018119,70.33843986,70.63093079,70.84028814,71.18035916,71.46639113,71.81980691,72.10638332,72.37228523,72.28467802,72.34424267,72.62386339,72.88951608,73.15252184,73.60974285,73.81151713,73.95911501,72.94976833
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.822079761,4.734748813,4.597526544,4.342439108,4.089344604,3.984493659,4.011823379,3.891212703,4.792380502,4.531136845,4.529544254,4.584875967,4.630075706,5.035748527,5.594248152,5.838367568,5.918050887,5.515327253,5.408443217,5.920342336
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,150.7230685,149.3857412,145.8728104,160.7184985,179.6479593,200.9251616,234.7572129,279.3183362,304.4367202,331.0382704,378.9589504,399.7207792,418.4434914,439.3537335,419.2939453,453.1937761,472.7407074,492.9152086,428.5323938,470.573956
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97329522,69.32606752,69.14334688,69.62476627,69.90737182,70.09165496,70.42584048,70.68353986,71.02221905,71.27684186,71.52285846,71.37764715,71.40574681,71.70277903,71.98618912,72.25648838,72.76700114,72.98437342,73.14391859,72.172697
Middle East & North Africa (excluding high income),MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.065852441,5.030686524,4.917957751,4.748175008,4.538397444,4.423439039,4.428098302,4.425987523,5.128102403,4.982921055,5.256122463,5.359014124,5.178501516,5.546725749,5.991060618,6.261494771,6.424689194,5.935639666,5.453898201,5.347446647
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,83.72809145,84.85087743,81.814726,93.99259279,105.429161,118.1728387,143.5818067,176.1078848,196.5808308,218.5413824,247.7227019,256.1775683,246.3354411,246.2322283,233.4126857,252.8261467,255.6590899,263.3488393,266.9662776,295.8592812
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.96373624,69.30874849,69.12305748,69.60811602,69.88413732,70.07191122,70.40701385,70.664525,71.00465043,71.25758184,71.50354787,71.35405194,71.37597722,71.69231407,71.95855147,72.23013228,72.74322855,72.96338906,73.11939013,72.1463762
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.065852441,5.030686524,4.917957751,4.748175008,4.538397444,4.423439039,4.428098302,4.425987523,5.128102403,4.982921055,5.256122463,5.359014124,5.178501516,5.546725749,5.991060618,6.261494771,6.424689194,5.935639666,5.453898201,5.347446647
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,83.72809145,84.85087743,81.814726,93.99259279,105.429161,118.1728387,143.5818067,176.1078848,196.5808308,218.5413824,247.7227019,256.1775683,246.3354411,246.2322283,233.4126857,252.8261467,255.6590899,263.3488393,266.9662776,295.8592812
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.94506392,67.26682527,67.54696637,67.77353743,68.16989305,68.54356651,68.80419437,68.97006467,69.38605973,69.68114777,70.04369432,70.38709904,70.72223177,71.05784756,71.35120611,71.62616772,71.86407988,72.15355133,72.34872713,71.64865087
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.057360426,4.939705215,4.998120298,4.943023654,4.946328564,4.883191309,4.801963963,4.848769139,5.195815884,4.995527962,4.978566166,5.034760946,5.123619283,5.154620479,5.248908155,5.236108866,5.27672549,5.204776454,5.282356924,5.62125585
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,64.07958161,63.36046648,71.04614169,82.16282736,96.87971603,112.0199379,134.4441252,160.9207204,165.4241432,190.4143322,221.8474418,236.4996323,253.4058054,259.1369639,247.5027521,243.6418637,266.7142461,279.3697636,289.4367665,297.6899826
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.08859604,77.19229927,77.30041953,77.73479067,77.7460653,77.96879427,78.23960735,78.30377015,78.65485588,78.8171965,78.92397044,79.03288391,79.04171276,79.13628432,79.00364571,78.87972427,78.87247617,78.9657813,79.14171238,77.46351685
North America,NAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.86832512,13.65754259,14.10308321,14.12178935,14.11727526,14.23623848,14.41075506,14.67235538,15.72361768,15.66243,15.54686542,15.55048102,15.43638727,15.63879651,16.02920601,16.35794314,16.30687316,16.19176253,16.24468365,18.38947859
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4602.678897,4993.099949,5396.580775,5738.115099,6096.000409,6482.778859,6844.391113,7064.96017,7284.776088,7561.268755,7764.069646,8000.955802,8136.808053,8464.934425,8786.504808,9099.467761,9398.644031,9751.665956,10087.93302,11076.73761
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.20344126,77.37869866,77.50530678,77.89854655,78.01183306,78.29782141,78.50505334,78.65647407,78.92002277,79.09273336,79.31967811,79.47425719,79.67080279,79.91900941,79.79413993,79.90687206,79.93333537,80.01156155,80.22365119,78.90003954
OECD members,OED,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.819828694,10.24803653,10.46472568,10.42057133,10.47171183,10.54605074,10.52159282,10.72192268,11.66331644,11.5518666,11.59028987,11.72037947,11.71324303,11.86957394,12.23169946,12.39996675,12.35865006,12.32636727,12.49153292,13.92609335
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2224.472855,2405.045548,2729.090603,3000.722989,3164.0208,3337.293132,3623.155219,3881.277182,3926.187502,4055.470645,4350.940551,4358.156212,4378.950048,4497.525745,4332.127622,4461.0205,4608.252445,4825.81162,4903.24888,5295.303724
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.39981955,60.42835081,60.57027627,60.8492846,61.20167474,61.79743046,62.4977743,63.19120333,63.81487858,64.55296037,65.07533591,65.63222371,66.21211563,66.70960829,67.28883688,67.90554881,68.37726156,68.49629251,68.77113447,68.25557483
Other small states,OSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.702942403,4.897224298,5.215216936,5.032795341,4.614441515,4.298437165,4.205529201,3.828811537,4.4830417,4.038104617,3.689081819,3.632553543,3.874542352,4.081670057,4.982697603,5.078047034,4.975160807,4.825427499,4.986143336,5.840968918
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,217.6303987,240.6160969,304.0185782,353.383807,385.5721975,408.3679494,473.8867416,518.8306518,499.9974756,515.2810462,563.4619082,564.4205429,612.467633,650.0305063,640.2636439,631.3817901,660.4591207,699.1998593,696.273717,699.3469193
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.41204518,67.20526611,67.51969951,67.68820691,67.83041239,67.98573346,67.96521287,68.12384038,68.02361267,68.39569841,68.53138452,68.59709178,68.62577395,68.64263989,68.56220876,68.82751124,69.11886489,69.21374829,69.29425141,69.3649211
Pacific island small states,PSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.812724956,5.080521396,4.677950276,5.117725268,5.569861627,5.287791989,5.04244179,4.809962796,5.296271242,5.046910357,4.759453539,4.852392802,4.903476587,4.907784051,4.876993766,4.746491708,4.639272304,4.828171363,5.250770544,5.426532023
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,81.77760308,89.67989928,95.38023877,118.057766,140.0153741,138.5907215,145.8047816,148.06344,143.3457176,148.2415944,162.921248,173.2567191,179.1249481,187.5499827,179.1294617,183.094424,190.5243801,204.3989422,219.3090945,202.234006
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.64403374,77.79598902,77.90945147,78.33936142,78.42655315,78.75858691,79.00559021,79.1510877,79.47561101,79.68519081,79.95038526,80.08387248,80.26021548,80.51601285,80.38202542,80.5395097,80.58368658,80.6711212,80.89907357,80.00445805
Post-demographic dividend,PST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.06190465,10.50202317,10.69594752,10.65254793,10.73539925,10.82979683,10.81159793,11.02006924,11.96123197,11.89934951,11.96534146,12.11096007,12.12087426,12.30625781,12.69116928,12.84416327,12.80520745,12.75533757,12.92125752,14.4074104
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2565.693051,2781.662096,3165.965197,3483.851579,3673.318988,3877.958235,4206.254903,4503.036085,4581.557519,4734.111096,5093.55481,5111.381151,5132.879519,5287.706268,5117.66514,5288.324565,5468.863547,5743.2954,5849.091803,6347.675601
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.92156143,52.36811614,52.88379279,53.33980165,53.93977917,54.57857535,55.08678014,55.61365438,56.30800351,56.81196828,57.38710652,57.8697927,58.33005929,58.75219654,59.11937126,59.52391506,59.95061135,60.35483878,60.72165737,60.24953184
Pre-demographic dividend,PRE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.801082845,3.595897287,4.481098857,4.532202683,4.253240283,4.182107098,4.120212036,3.969399866,4.281178518,3.881981383,3.760028792,3.647129529,3.816879932,3.743342115,4.11456728,4.183611444,4.306355892,3.86135676,3.872587287,4.273889788
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,17.60314676,18.34307197,25.63825934,30.77587591,34.93268151,41.51598655,48.15429812,56.85909967,53.28647893,54.95561467,61.18857629,62.72843208,69.34458333,70.67687431,64.58618094,58.35309405,59.07076626,57.55609769,58.78637971,57.24316009
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.89344382,62.94105805,63.01006249,63.29641142,63.59498857,64.05073828,64.59480083,65.11312214,65.67070685,66.25767121,66.704324,67.16178487,67.59565915,67.94508487,68.3472918,68.80769833,69.18060321,69.26893496,69.46719962,69.08257253
Small states,SST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.653227497,4.829378612,5.018061709,4.956670915,4.635526326,4.361960072,4.322147237,3.986976743,4.649397886,4.25128274,3.911408949,3.865864983,4.081176523,4.264605743,5.087395483,5.21276673,5.149667338,5.006993798,5.169069093,5.9813718
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,214.595375,235.4023185,282.4932155,327.7505147,359.6405146,381.4226456,441.9268632,484.161929,467.9799422,484.7354345,526.4190501,530.5204313,570.4504254,601.8857426,599.0386186,592.7658301,623.1174583,655.5217796,658.2462526,655.7606203
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.30370735,63.77152964,64.19977294,64.54003483,64.9162981,65.37140474,65.63227682,65.96100708,66.25459145,66.75099424,67.14243659,67.63201789,68.1214015,68.6382507,69.14378351,69.60957244,69.97928938,70.25347861,70.47275497,69.74833092
South Asia,SAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.839047437,3.90086961,3.678163246,3.652255745,3.589486379,3.520306379,3.443076605,3.423144484,3.397695904,3.232124024,3.184060949,3.237846971,3.600191029,3.504592971,3.487686025,3.436647722,3.003528323,2.951622227,3.004572557,3.053063249
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,18.13146753,18.71157229,20.04129286,22.73356513,25.34054096,27.5634504,32.90104042,34.81418603,35.3589514,41.03253651,44.23809395,44.52192521,50.80361998,52.39442314,54.49387756,56.63307064,55.37377011,56.17903908,58.04461633,55.72859422
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.30370735,63.77152964,64.19977294,64.54003483,64.9162981,65.37140474,65.63227682,65.96100708,66.25459145,66.75099424,67.14243659,67.63201789,68.1214015,68.6382507,69.14378351,69.60957244,69.97928938,70.25347861,70.47275497,69.74833092
